k,rho,nu,beta
0.47549850579657726,1.180644083962135,0.7459409596310534,-0.8407606277014532
0.5875123268951536,0.7752353047316678,0.7902313557368795,-0.8399819407954945
0.3525424709484775,1.5005283821228361,0.8451348331264497,-0.8756914767821167
0.4213250629602118,1.9178665898905192,0.7846428177486772,-0.7413542571304874
0.5115252135654117,1.2458890825813305,0.8212481149859449,-0.8182757052474656
0.39003299010528275,1.2181119694513307,0.9756612659843666,-0.915164331982731
0.4886848417392211,1.4765192328974803,0.8908351426913337,-0.7919867533889409
0.5421921310495775,0.6674007251937147,0.819192785697112,-0.8720458733415015
0.6770046365493229,1.0353860725319912,0.8008781893434935,-0.7848087699512184
0.4630693475353667,1.4824291299946724,0.7835450306567914,-0.8167785650472452
0.6270834993766774,0.8594392584728378,0.9006144144523599,-0.800457163063479
0.3069139029072374,1.5288595214890457,1.04406104829586,-0.9389023537697561
0.5378187132972445,0.8980405475262683,0.8623775810145244,-0.8464699963591894
0.6800292979056175,1.2900153808166952,0.8019983141483106,-0.6987083622141635
0.4492437975014745,1.3748792038779576,0.7587981452791528,-0.7663412307402144
0.5584743683426648,0.9774477399389926,0.861269818879688,-0.8392089248542519
0.6000217282836318,0.8387028068340701,0.8467448294320298,-0.7208188189001922
0.5469043829688423,1.1590342039828736,0.8495947467632843,-0.8577132224530523
0.6057675047166449,1.5440304422538724,0.8008312027927678,-0.8508289267151576
0.3919272822503194,1.3137765404254216,0.8827212419903732,-0.9043941366080143
0.4334658538956905,1.5111961845332424,0.8462469866837642,-0.8446514569452165
0.5344934163346202,0.5802314899467934,0.8047006836915884,-0.8772112415664979
0.49885985077224754,1.4709190426370196,0.8883277888906593,-0.8796354777655004
0.5781592449618265,1.1068646162736024,0.9669472392689874,-0.872744194810958
0.49055781930487136,1.8843180355866527,0.7691069135054668,-0.7442500827176776
0.5500835277469536,0.6612828503679111,0.8282253070152955,-0.8574509830743247
0.4036879890275664,1.6622639429955872,0.7527658615486517,-0.7791259581999216
0.46595025194090356,0.9211137846501467,0.8947308084838802,-0.8538260595213596
0.5587402207615126,0.9092935997664042,0.914871292311594,-0.9087963957613732
0.6727370496283311,0.8761646921246459,0.8652063276997546,-0.8114957889283475
0.43853971818199083,0.7867006487219547,0.8956762521306988,-0.8283435840853363
0.634385483875743,1.2200075195926448,0.9372283901238267,-0.7834634613596281
0.4369960803703558,0.7486351750280736,0.9032832396514496,-0.8931326995062587
0.3726672940227383,1.384073856386628,0.931744793066963,-0.8795809674299729
0.3895298110754628,1.0602424000845556,0.9778872126929525,-0.8895298035863584
0.6938011033480663,0.8190711118418302,0.7452378234632488,-0.797479966356011
0.4421024050232373,1.291536715368493,0.9136800953463987,-0.8068858166235142
0.5647649115368951,1.3074841714317134,0.8535483931897265,-0.8113791560326878
0.399237986088565,1.3915749976082425,0.8651587744100144,-0.8757568486362686
0.595097518557563,0.9565585065068188,0.8241138265438381,-0.7814365561152128
0.6230673869813601,0.9690846028101192,0.7659701200168527,-0.7871060108531773
0.4695001994475521,1.381431577050634,0.8286069271591356,-0.8529630045601401
0.5519909142112787,0.5979419976671942,0.8818983577770524,-0.8235071568936063
0.6221623911764328,1.0003141467530607,0.8034636081542876,-0.7820611777640027
0.6620487789250539,0.9284257001585838,0.8022763296038227,-0.8182474494471732
0.5351769943381216,0.5910841535385217,0.7161962004981031,-0.8533286448021431
0.5141614514089707,1.1665757510909178,0.8160325989675281,-0.8659622059156862
0.6362636497944432,1.5085722840695377,0.7298132049387813,-0.7276689309137362
0.3561234987069374,1.7359299905712544,0.8802746516282639,-0.8078989187853548
0.5831997844010058,1.3905731200078562,0.8030398858956844,-0.812428453849876
0.6554206867166552,1.1973575264654222,0.77073426752913,-0.7606027640883993
