k,rho,nu,beta,delta,sigma,lower,upper
0.25051893639189704,1.2418223940388757,0.7366317503386397,-1.104409234059205,-1.2244753363271381,-0.66,-0.86,-0.48
0.3422484846976185,0.8221992699745153,0.7945798578271931,-1.1045992292720623,-1.235766017787145,-0.6,-0.81,-0.42
0.09704362201002946,1.6072159571740023,0.7094875849645623,-1.1386887734901303,-1.2034213771998992,-0.48,-0.68,-0.35
0.6730683954001377,1.5823647538706695,0.4774973106656234,-0.9114843598461313,-1.0397680448800999,-0.33,-0.61,-0.19
0.5233133500918783,1.0947563662908002,0.6439349566286412,-1.0360091879048954,-1.0357973571717909,-0.49,-0.68,-0.36
0.25854630058332645,1.105007974574353,0.8992096483933583,-1.1342512609753628,-1.2674202631309879,-0.77,-0.93,-0.61
0.33477961223129055,1.5635328865244178,0.5846546634660893,-1.0206508628469813,-1.1461854381539027,-0.26,-0.45,-0.16
0.04440227939408018,0.6954451430209482,1.0864684847088149,-1.2474387604429842,-1.3600240659534946,-1.42,-1.64,-1.19
0.6257565781715921,0.9998144221907419,0.6550000407656524,-1.0158424791588128,-1.0731287343012494,-0.73,-0.93,-0.54
0.23800309726541224,1.4399870131879542,0.7118803138473669,-1.1738213847485728,-1.235021826764959,-1.21,-1.41,-0.99
0.41186201879287093,0.920576143810304,0.7249757610506289,-1.0672128833153463,-1.1434620232970376,-0.37,-0.58,-0.22
0.22896296213914338,1.495339267271346,0.9267746612171481,-1.1166938367431862,-1.0802218624787785,-0.54,-0.76,-0.36
0.3652791999624501,0.9401428559485359,0.6770204120901295,-1.061822794639765,-1.1228217697389864,-0.29,-0.46,-0.2
0.6177796136877407,1.2299454814941888,0.6789461742979135,-0.9171561628628169,-1.0374965605646818,-0.32,-0.57,-0.18
0.4714638052294192,1.2360838480410807,0.6975865078991661,-0.9533123370453863,-1.0631817748063743,-0.64,-0.82,-0.45
0.34346744174363986,1.048085478493085,0.6475116870212538,-1.1122362611769288,-1.1787441748950451,-0.33,-0.51,-0.25
0.5828585496452598,0.7555639371767355,0.6223676356043369,-0.9067961497202162,-0.9931031485013171,-0.29,-0.54,-0.18
0.2828907922434576,1.19900254084604,0.8173434297513914,-1.1501994153242143,-1.223310341828543,-1.31,-1.5,-1.1
0.603242711623809,1.4832908111069387,0.5870236185821442,-1.040541240523647,-1.1225141588708911,-0.67,-0.99,-0.35
0.2732715814478912,1.279906412159726,0.8488282051524769,-1.0988752452874033,-1.146385824929526,-0.82,-0.99,-0.64
0.4972669899516581,1.4046516411555827,0.6171227400096486,-1.038505892668473,-1.1085452710772516,-0.6,-0.86,-0.39
0.4444517885591212,0.514905094102138,0.71532681424808,-1.034654450536062,-1.0557359562834732,-0.43,-0.58,-0.32
0.35581835085460245,1.4830055923474394,0.6541377398814963,-1.095359268535724,-1.1754285642534912,-0.4,-0.61,-0.26
0.633404490912189,1.0172936869594338,0.5859887900317179,-1.0124018158597856,-1.0828636947701549,-0.33,-0.48,-0.23
0.780896588444286,1.5537340632430428,0.27879510543633174,-0.853110128799832,-1.0466434430291793,-0.21,-0.41,-0.13
0.3758965815597384,0.6569736874081651,0.7837849738837257,-1.0897348797519357,-1.148504108033126,-0.5,-0.69,-0.35
0.259655032543876,1.5868648915218895,0.5209059794347113,-1.1454485008924473,-1.262861753400208,-0.88,-1.11,-0.6
0.04438249949808817,0.9414884504524772,1.0171772485783923,-1.2131828922861598,-1.3026180285728741,-1.27,-1.54,-1.0
0.4123465719884368,0.905954928741648,0.8774500080591308,-1.094534409340365,-1.1345894465215367,-0.63,-0.87,-0.41
0.5975550993184544,0.8614019962112645,0.47523987943407064,-1.0171421496653992,-1.1551070142239106,-0.21,-0.41,-0.13
0.17080945341834863,0.8890928870026735,0.7244953448412959,-1.107145931544435,-1.1482614520261933,-0.33,-0.51,-0.23
0.6923721952341135,1.0762777521885054,0.7195582274335698,-0.9594321196332738,-1.0129312070888874,-0.39,-0.67,-0.2
0.29199495315891344,0.6552110056829861,0.9110600156693348,-1.0830484103038773,-1.1790690567977506,-0.58,-0.78,-0.42
0.30431476783762457,1.2141869944257113,0.6994772614001246,-1.0875187127884876,-1.2110604989227576,-0.36,-0.6,-0.23
0.36763263964958415,0.904549164591957,0.8956393990013297,-1.0655536606459932,-1.0719410833318765,-0.67,-0.87,-0.47
0.5477923958698496,0.8111597395801848,0.7527980948665267,-1.0289807029984503,-1.1289514419022928,-0.69,-0.98,-0.41
0.5309890502474948,1.158022789998428,0.7448778762070498,-0.9838941318197514,-1.0318194067905204,-0.57,-0.79,-0.37
0.4622315794429049,1.2942606805394634,0.6709751748091077,-1.1455216313078869,-1.185876498018783,-1.16,-1.4,-0.92
-0.029237622412246485,1.5005892727168626,0.9644514636292523,-1.1589437392475943,-1.2794294117900211,-1.06,-1.22,-0.88
0.49812136511330213,0.9210167877326865,0.6356246265133989,-1.0470595942638006,-1.0975229756945217,-0.49,-0.71,-0.34
0.5060969372521633,0.9298345761260485,0.7245262155584251,-1.0031409255753667,-1.0698264161312943,-0.54,-0.73,-0.32
0.4774871543418128,1.314758912951348,0.6564905162473589,-1.0358788082951516,-1.0936690571043002,-0.46,-0.69,-0.31
0.24979120527259563,0.6988623289705649,0.6793363735945652,-1.0869443161545265,-1.2052664701483349,-0.23,-0.36,-0.16
0.4979117812625792,0.927275370140576,0.709660144914143,-1.0451855996669617,-1.0961773094411587,-0.59,-0.85,-0.38
0.615464911292096,0.898438112622918,0.7033566097236574,-1.0049726894639783,-1.0720425529810567,-0.57,-0.81,-0.35
-0.029211482300068738,0.8144273213680884,0.8931080284159647,-1.2406360766160265,-1.3932579726723011,-0.6,-0.81,-0.45
0.14614849123604562,1.2711936621632858,0.8720467057064228,-1.158293721325105,-1.2603879433179455,-0.87,-1.09,-0.64
0.6285537269237673,1.3389504563808696,0.47481956232038763,-1.0583814074634907,-1.1292784075949978,-0.81,-1.11,-0.52
0.25983251013121744,1.671662070471908,0.699720416422539,-1.04908094574599,-1.1511424042509901,-0.35,-0.59,-0.22
0.4613220573399852,1.4650464689415814,0.5782855176088392,-1.0245429963244486,-1.1290879067745,-0.35,-0.62,-0.2
0.4227832401628697,1.3016185435725176,0.686338095858213,-1.0753932864127431,-1.1787332943615638,-0.85,-1.11,-0.6
