k,rho,nu,beta,delta,sigma,lower,upper
-0.0021498320421967664,0.9987021528622066,1.010046857191629,-1.0074704805703814,-1.0039211181366778,-1.92,-2.03,-1.81
0.0133801314144577,0.9945548140466607,0.9925638032370773,-1.004046306173902,-0.9973634144858068,-2.02,-2.08,-1.95
0.012215325824950479,1.0034974407052908,0.9722497591198986,-1.005795683632467,-0.9807264138123278,-2.05,-2.13,-1.97
0.018518788285509,0.989467667615241,1.0093395440836082,-0.9938759761185885,-0.9879614606239131,-1.95,-2.02,-1.87
0.023741348033825126,0.9749395951282236,0.9886976503732483,-0.9972485300347176,-1.0036544277633719,-1.99,-2.07,-1.91
0.002480441481772775,0.9950955881653218,0.9950350304066975,-1.0003567362606676,-1.0003489830100833,-1.98,-2.09,-1.87
-0.010902006912523732,1.0149266179060468,1.0058896743102035,-0.9996829362341975,-0.9959035906652555,-2.01,-2.12,-1.9
-0.0011591283648039181,1.0017764617554354,1.0371097755760728,-1.0087313434724465,-0.9908989665517192,-2.0,-2.09,-1.91
0.0036214228891738947,1.0087259142794573,0.9937682774800873,-0.9929502316708795,-1.0020228935192632,-1.98,-2.06,-1.9
0.0033080776794914115,1.0077504778510438,0.994541287961699,-0.9929614645175022,-1.0036800400042472,-1.97,-2.07,-1.86
-0.010476595856656367,1.0066908146894216,0.9956463694990099,-1.002268237044913,-0.9971055797094426,-2.0,-2.06,-1.94
0.01192441411682704,1.0085751302508452,0.9971497446596442,-1.0091216606095963,-0.9863156132494872,-2.01,-2.08,-1.94
0.012881425183097811,0.9808940193549797,0.9812551500051425,-0.999895339858568,-0.9962744481514545,-1.98,-2.1,-1.87
-0.0024046570457862196,0.9721912627048408,1.0101451293547892,-0.9960354673846318,-1.0084921793344408,-1.92,-1.99,-1.85
-0.01734622744416346,1.0478669457709606,0.9907420195976986,-1.0008593959430307,-1.0054235098369513,-2.02,-2.09,-1.95
0.0005753191911270006,0.9902109923561102,1.0319672933153519,-0.9974058664002478,-1.0070216622791777,-1.98,-2.06,-1.9
-0.013224440597077357,1.0266404277495689,1.0039636397522256,-0.9926141807060292,-1.0007373156497947,-2.05,-2.1,-1.99
-0.006388218439151033,0.9887510032486271,0.9893020527361144,-1.0032088499570668,-1.0051366028155424,-1.97,-2.06,-1.88
0.01026873973597657,0.9835269093691588,0.9896925862051491,-1.0075317833884252,-0.9962861493339721,-2.05,-2.12,-2.0
0.017525349535831916,0.9909984485089969,0.9849436933963459,-0.9921557335039262,-0.9926307386370872,-1.98,-2.04,-1.92
-0.01664357506655441,0.9983723120711584,1.012672829813556,-1.0122829245061875,-0.9935204255676902,-2.06,-2.19,-1.96
-0.021888628097291783,1.0190699601995554,1.006046749428363,-0.994784263524146,-0.9987964467157024,-2.02,-2.16,-1.86
0.0045190596326785,1.0037576721417056,0.9961364506541931,-0.9969054263185578,-0.9998809537020369,-1.98,-2.05,-1.9
0.030227047351102217,1.005116867752418,0.9745019867875694,-0.9959533192157567,-0.9869541024733715,-2.02,-2.08,-1.97
-0.01801923249305811,1.0330387690118659,0.97364550567001,-1.0072169502161405,-0.9914379078099317,-1.97,-2.04,-1.91
-0.008341445907273431,1.0064009519441464,0.9859445606988401,-1.004718537718611,-1.0031356466273191,-2.07,-2.16,-1.98
0.020005749670282638,0.9681347339494342,0.9532361862541866,-1.0062812825325127,-1.0162102045205863,-1.99,-2.14,-1.85
0.015010447977755918,0.9758511402434946,0.9852032940805893,-1.000242031958738,-0.9998756215046151,-2.02,-2.09,-1.95
0.016111477409291343,0.9777677496745243,1.0287832990190617,-0.9806344866966945,-1.0019075708156957,-2.01,-2.07,-1.94
0.02888237156430671,0.9761891011677459,0.9961941035449351,-0.9985044247181889,-0.9893275621605317,-2.02,-2.07,-1.96
0.019227357419098694,0.9945919009189506,0.9799213462161362,-1.0071618008998762,-0.979660565906086,-2.01,-2.14,-1.9
-0.05256331011495634,1.0366461419686162,1.0068539366566913,-1.0085385675010978,-1.0046321453744675,-1.99,-2.06,-1.91
-0.02451248769544872,1.035436322230164,0.9869564704437381,-1.0045617282318735,-1.016016243775798,-2.05,-2.16,-1.95
-0.016253171880727654,0.9760455341804786,1.009186510163329,-1.0249165865763592,-0.9918289773869253,-2.06,-2.12,-1.97
0.008019487274674887,0.9733248134861151,0.9877039140209852,-0.9954923068166563,-0.9990384883697054,-2.02,-2.13,-1.91
0.01242350298801465,0.9727140084314578,1.0420958187381322,-1.0045280907518501,-0.9817822170737945,-2.05,-2.19,-1.92
0.01212779452539876,0.9836165346462078,0.9938488812232524,-0.9966796315828833,-1.0145632454760891,-1.97,-2.05,-1.9
-0.007397014072248593,1.0272361568362007,1.0047807680394627,-0.9991487177677496,-0.9975398562915281,-1.99,-2.08,-1.9
-0.004623577094365856,1.0094688432294927,1.0000166088126425,-1.001159923985102,-1.0003064975328315,-1.96,-2.04,-1.89
0.00612602242801795,0.9848215615073965,1.0240919380316882,-0.9944234404245329,-0.9901384072703541,-2.01,-2.08,-1.94
-0.00839392939353846,1.0091096793881258,1.0000306486482669,-0.9964235362495716,-0.9929785250011106,-2.09,-2.18,-2.0
0.0027920835238481774,0.9944557863412848,1.0138932840367727,-0.9939829211340396,-0.9884153530447071,-1.94,-2.04,-1.85
-0.03654411219500077,0.9962932057011616,1.019874573913543,-1.0116025841504288,-0.9982362466220897,-2.0,-2.07,-1.92
-0.021198803733572743,1.0049962554507044,1.0037116226630118,-1.0098036619975788,-1.010107848107424,-2.04,-2.1,-1.98
-0.00764884000230919,1.015205090852226,1.024434031558253,-0.9898035811741417,-1.000944499219285,-1.89,-2.02,-1.78
-0.04692076677395275,1.019652735640436,1.027145487112425,-1.00413193917626,-1.0223302270227923,-2.02,-2.11,-1.92
-0.03123427532735916,1.0240317834763943,1.0170074375929106,-1.000916508026938,-1.0069005196519876,-1.95,-2.05,-1.84
-0.0047227270807148804,1.008951805462263,1.0240366277912627,-0.991734850453752,-1.0011111896638896,-2.06,-2.18,-1.93
0.02851743292379647,0.9662127468937111,0.9866753521057854,-0.9853615568974725,-1.0134348373007809,-1.99,-2.13,-1.86
-0.007679787059310878,0.9943580239569572,0.9961945472759546,-0.9971101775106926,-0.992314769071639,-2.06,-2.15,-1.97
-0.01463074208617436,1.0171380440643851,0.9734774861403667,-1.0005253881502798,-1.0030904769928926,-2.1,-2.22,-1.98
-0.03321770760356911,1.03943453802645,1.0085278929226589,-1.0123773543881425,-0.9883579547365138,-2.01,-2.08,-1.92
-0.02258964632169963,1.049112927454544,1.0101012437829746,-0.991686314565909,-0.998111210936695,-2.01,-2.08,-1.94
0.03214440203761423,0.9958998306523466,0.9853355960501883,-0.9940586932433956,-0.9925096972046741,-2.05,-2.16,-1.95
0.0032156721203771416,0.9592857118197602,0.9891654999893231,-1.0025666565709965,-1.0114070872643353,-2.07,-2.15,-1.98
0.008991730559314499,1.0114377960685244,1.0115631546319572,-0.9901034085900206,-0.995257845084057,-2.01,-2.08,-1.92
