k,rho,nu,beta,delta,sigma,lower,upper
-0.000835489519713282,1.0056056216718614,1.0082364316430676,-1.0071862289241322,-0.9997112178092573,-2.0,-2.1,-1.89
-0.009973211402630624,1.0245752262434462,0.9893445876746056,-1.0019791120851709,-1.0045747080833032,-1.96,-2.11,-1.81
0.014973050185018703,0.9999629407503765,1.0002368178333563,-0.9933988102291551,-1.0052215020805755,-2.01,-2.09,-1.93
0.04442522537072076,0.9849798621357337,0.9636365852538893,-0.9895322011908103,-1.002950225934463,-1.93,-1.99,-1.87
-0.03501454218806871,1.0455409613197226,0.9877127506999699,-1.012045763218312,-1.0015559155360092,-2.0,-2.06,-1.94
-0.01997926897455088,1.0293241236037454,1.0050579961489872,-0.9938117775034492,-1.01483488094479,-2.0,-2.09,-1.91
0.002170609206729016,0.9859444635428551,0.9796296398411473,-1.0044480480782907,-0.9877592630740353,-1.92,-2.06,-1.76
-0.017760428355366828,1.0323589329289184,0.9848494129809737,-1.0180183508529126,-0.9998002832103576,-1.97,-2.04,-1.9
-0.0108678123855304,1.0026748609239777,1.015670679001988,-0.9954529038833732,-0.9950889990388927,-2.06,-2.13,-1.99
0.03335082415568273,0.9867369910877543,0.9894758017979949,-0.9854536789464694,-0.9893586128589299,-2.01,-2.06,-1.96
0.033912833214592056,0.9330754729511627,0.9920597009437558,-0.9918006968105448,-1.0015764194861942,-2.03,-2.14,-1.91
0.028691417822145626,0.9781953867241222,0.9712602657645492,-1.0054572908906654,-1.0031476058620301,-1.99,-2.06,-1.91
8.667156789500486e-05,0.9875187373099334,1.0000794336231822,-1.0053827505815265,-1.005698151714732,-2.04,-2.15,-1.92
0.005717921798805701,0.9681377927006694,0.9944287019619471,-1.002297155029809,-1.0029342395637566,-2.0,-2.08,-1.92
-0.03595312263674838,1.002139941308835,1.0776405938341078,-0.9891724464340079,-1.0048020742855142,-1.94,-2.07,-1.83
0.03761550594685494,1.0041018482275779,0.9691977564366592,-0.9907405809035631,-0.996012232784643,-1.92,-2.06,-1.79
0.004359742567986831,1.0266825080821147,0.9942213381579629,-0.9887483347856667,-0.9915621484532666,-2.02,-2.09,-1.95
0.03604443619034542,0.9776608972490336,0.9642107460996034,-0.9897899136514511,-0.9744737410169586,-1.93,-2.03,-1.84
-0.0004717924706150781,0.9701684802952645,1.0113618511371385,-1.010909273766527,-1.000917188826585,-1.95,-2.03,-1.88
0.022625021823378815,0.998804542554922,0.9604749443981989,-0.9988570280211396,-0.9898301290085353,-2.02,-2.09,-1.95
-0.012385104121598899,1.018374268717762,1.0008346308479288,-1.001187936008784,-0.9935954771021873,-1.97,-2.06,-1.87
-0.00812132419020232,0.9930274637590784,0.9970430959230187,-1.0135659005608215,-0.9993374861739232,-2.01,-2.1,-1.92
-0.039720015090415194,1.015526152616114,1.0206765026585094,-1.00849571376083,-0.9999421874848431,-1.98,-2.05,-1.91
-0.009616082166091298,1.0143602012052013,0.9725877496412707,-1.020412578423793,-1.0025614734933486,-2.01,-2.07,-1.95
0.020943905413850748,0.9843069613644598,1.0235879962356629,-0.9916821726624518,-0.9903605473521916,-2.02,-2.2,-1.95
-0.025251041652745117,0.9867112224607639,0.9804134818379749,-1.0097548992024823,-1.0082620985582036,-1.98,-2.07,-1.87
-0.0037333561121886865,1.010103836069113,0.9962799190059499,-1.0118473234095595,-0.9918375216378308,-1.93,-2.04,-1.83
0.03289230985331956,0.9752158614110258,1.0004567547264966,-0.9725422615481107,-1.0059581791859684,-1.91,-2.04,-1.79
0.006504044379381773,0.9742352646023862,1.011523524764177,-0.99731207399923,-0.9967636518455174,-2.05,-2.18,-1.91
-0.030187891833481514,0.9901292924639654,1.0158005323422625,-1.0129997338038006,-1.0160433318534579,-1.98,-2.07,-1.89
-0.03273192162312294,1.0307356170637845,1.0164995760358886,-1.0168142551933916,-1.011506530395692,-2.02,-2.14,-1.91
-0.0014734627159009974,0.9789182389327091,1.02628754224054,-0.9924333915798773,-1.003409393739985,-1.96,-2.04,-1.87
-0.022735197943022884,1.0168113900655689,0.9941777781938868,-1.0094422482062624,-1.0038949198113278,-1.99,-2.07,-1.92
0.03146313478483812,0.9899629930754481,0.9874507566049544,-0.9934618011316367,-0.9972720102971606,-2.0,-2.1,-1.89
0.007484333569549672,1.0030944540799194,0.9745757660023553,-0.9980533052915035,-1.0148729172880477,-1.94,-2.02,-1.86
0.0277807682230978,1.0037496510041066,0.9831931534512304,-1.0008611025866516,-0.999913425714214,-1.95,-2.03,-1.87
