k,rho,nu,beta
1.0184373120846404,0.5222745558541575,0.4781329211522613,-0.6999708540166251
0.9106005617722999,1.02861448599686,1.3131990253495829,-0.673904239173307
0.9165317534699926,0.8374590314127843,0.9081761525964457,-0.5670176649008505
1.1096554180512197,0.7762012967550109,0.9507686119560265,-0.7463100614570094
1.0573508258020152,0.910206486112183,0.8873725877794565,-0.7064068172666159
1.1987154426405584,0.6485155889942195,0.8655178362818627,-0.6233135695126879
1.0394061023204384,0.8318378387666976,0.7683991625504808,-0.5881732831795096
0.9322022994536743,1.0350259585466668,1.0520013992415032,-0.6439068808609488
0.9004517843724987,1.3939490956725649,1.3116596048485167,-0.6758356392741072
0.6966606031604735,1.0298660590705437,1.3150567697653428,-0.5517886935441556
0.5363129342247204,1.2485403821856709,1.5786453645904301,-0.6410510655920671
0.8067182489913255,1.1975626870253258,1.2933245999908742,-0.7416792637745762
0.4333667197744639,1.5391560139223077,1.8235915842404975,-0.6565443239541846
0.9831371849973973,0.9621890013904592,1.1338744260407234,-0.6042196658307134
1.0458895956233658,0.7465361618450206,0.9483788211498028,-0.4130544079789855
1.0682795595193992,1.173447271273968,1.2196284391703065,-0.4693279643306002
0.8706215254707842,0.9301731236433913,1.2498676442976313,-0.5156734597634458
1.1792644093503246,0.7675886627866283,0.9615803894854308,-0.6981438393212217
0.7394331823891737,1.0855379401090004,1.2941172573413504,-0.6216241533693249
1.0317327031460377,0.9261642175345903,1.091744629884326,-0.6214080551581257
1.141938155678509,0.7371656412533936,0.8684863708874754,-0.6657670566505882
0.8274967491701383,0.9442377228201326,1.0889392732608982,-0.6589763611769236
0.7178182725381838,1.1864768670253112,1.2717668053849216,-0.5894387596224964
1.0867752378278475,0.622358284759581,0.5927750856811766,-0.7552575019842221
1.1445881969617269,0.8416063447439637,0.8099481903845269,-0.6970253966548497
0.9107139061155927,0.830157447488632,0.9758116851887935,-0.5925411993248999
1.1160206750767023,0.6216203020863599,0.6380888465214103,-0.5234603052217741
1.0977346956280771,0.8002056261159604,1.0439190225579162,-0.5936605989806356
0.888178738307859,0.7885936841818804,1.6431519903179568,-0.6144954452507427
0.6912817762512402,1.4020981201662421,1.3566018291580577,-0.7190425228114524
1.0454498326471058,0.7780968430355034,0.9212533659677615,-0.5596336500665109
0.9171596317465814,1.3600053867491764,1.2145320087432017,-0.43278586628538984
0.9528085098225718,0.8147526686798499,0.8561643862918215,-0.6184465349348137
1.014404492392114,1.0784155303676486,1.0097708461747132,-0.8080595956472434
1.2258062364375861,0.8095954305632715,1.0724129462114984,-0.6057618242863302
1.086642650156077,0.7736257423728137,0.7127518745114589,-0.6358014391063221
1.1160453770799474,0.6903970028813842,0.6923083658011605,-0.5505839529022888
0.8470034381919053,1.109471270389665,1.3961295680695724,-0.6463281543833824
1.1223927656920147,0.6966943881698275,0.8312598244821483,-0.6524214314021439
1.0412035100977017,0.9092670367217376,1.0925758339528402,-0.623215197232919
0.7639794296980766,1.072918670204625,1.3247901495762635,-0.6160712476831431
1.0293991424262385,0.858146045556849,1.0044113988071413,-0.5654136775828854
0.7758799079667558,1.0566457071100746,1.5698517654476074,-0.7397408009218113
1.0532307419507807,0.9662441574318793,0.8519265217338181,-0.5835627536627304
0.810673142255445,1.2923954569890541,1.3849448552384116,-0.7305532543715954
1.0020043684719848,1.0164452010300509,1.3055380929985196,-0.6427208379566093
0.150207213405674,1.7532658519902045,2.3475968545858725,-0.6864477295733896
0.7344415665870188,1.082142192182266,1.1829710150962307,-0.6623107380635013
1.1333404248530072,0.9030605199291813,0.922391320166355,-0.6319325492592056
1.1981408626434238,0.8048492470403237,0.6970589004355064,-0.6939005716054175
1.0569979701046426,0.8793370787084527,0.9272514247297007,-0.6503794731190945
0.2450587488106714,1.5553512891293495,1.8703973667140135,-0.823439749421656
1.1071636781720497,0.7004831345248581,0.8969563187389458,-0.49664492081996636
0.40079223433695804,1.3536232282760992,1.8603834767798817,-0.6961220314392731
0.7934452694554124,0.9845498247474546,1.0335063161152074,-0.6295413885579102
0.9806131596311292,0.827196122308288,0.8707217296484615,-0.6445262602269385
0.018851971808116263,1.745961208846813,2.278492014806963,-0.7056533816661832
0.9050317833524064,1.0447722580756786,1.3291411735817509,-0.5792349904983959
1.055065461209846,0.9952253994977648,1.104654984385665,-0.5197701078785439
0.6073985942217985,1.3079924882325682,1.589234628406499,-0.6722734802664018
0.8971963093814602,1.025976683861319,1.0586599174729558,-0.5101698899899113
0.9356192467640566,0.7960762749053188,0.8694595241065537,-0.7474610028582814
0.9176543051795294,0.7870981792968182,0.8470662347615874,-0.6319868554660958
0.7269231973975673,1.0894025448062132,1.3102777662598484,-0.539378766484964
0.9179491171228107,0.9207043962447751,1.036411998320539,-0.5247858553272268
1.2560018454826896,0.7183745943292016,0.7650872808026101,-0.6161096876168733
1.2313053925784792,0.5781820006650487,0.6720045054090598,-0.611151097277653
0.9313311098165329,0.8293370264528381,1.339049849781976,-0.4838542289266032
0.8528270915784781,1.0062567785816823,1.2470529119181486,-0.5988230204885552
1.0981627876051974,0.9650881813381609,0.9331341459051752,-0.6161377526119919
0.7928288396903345,1.2527223232394415,1.2831303362020239,-0.7164062028889692
0.027590193803163132,1.6497981147060614,2.259535243508107,-0.9028799730820154
0.5457811238445206,1.4148975295862907,1.8588171034375742,-0.7338622923932332
0.9273930416356632,1.042666115597879,0.9651043906330489,-0.6832045186926656
1.0770200168293258,0.8494897236946897,1.2781419981826962,-0.5458580651178073
1.0231645000660459,0.6756290504487789,0.6466155142003247,-0.6217423700469381
1.023225178368233,0.7596239112299482,0.878088576643492,-0.6171052593552866
0.46055372293649977,1.352693198042804,1.6495880833829308,-0.8685425003865985
0.7778571367798267,0.9819199951388724,1.1982333377638612,-0.642318166313796
0.8601266041219265,1.1697280829684547,1.2266308045171672,-0.5129604264822037
1.2158096740125566,0.9337846442047522,1.2377259558274076,-0.6150524751092018
1.174593649553974,0.5616602830296115,0.5879352711040811,-0.5834366260809575
1.0512665147761078,0.5679919066764265,0.7441699159729493,-0.6961512360330508
