k,rho,nu,beta,delta,sigma,lower,upper
0.02135105814713152,0.9742414334254754,1.001924825610157,-1.003414716839318,-1.0151490594208337,-2.01,-2.14,-1.89
0.012120275554738312,0.9962136380985593,0.9823969844294196,-1.0066988061116926,-0.9967565596072938,-1.97,-2.05,-1.91
-0.019476151287509177,1.0054177113073957,1.0131059477029962,-1.0050135245368967,-0.992434523167627,-2.04,-2.1,-1.98
-0.034454553278429646,1.010268264753009,1.0195884818640497,-1.0083154525802438,-0.9964487645292333,-2.0,-2.08,-1.92
-0.017202800103771496,1.0212012371294288,1.001152812557582,-0.9967071943943234,-0.9928944290719464,-1.98,-2.13,-1.87
0.021172774613076213,1.0135685656212878,0.9734559854461364,-0.9975189124804114,-0.9917896147576324,-1.96,-2.09,-1.83
-0.04522013436573183,1.020279847530083,1.0130800907485766,-1.0079615575958412,-1.0131073258891483,-2.07,-2.16,-1.99
0.02788457798097866,1.0064432812529667,0.9655906422577396,-1.0016360437859437,-0.9914953558973273,-2.06,-2.18,-1.95
-0.012513222154236552,0.9675216055484854,1.0331370355274356,-1.0060466897405018,-0.9967612674217514,-1.96,-2.07,-1.86
0.01122849746746361,1.0121508145026383,0.9628215520515915,-1.0094932353446233,-1.0086344814022092,-1.99,-2.05,-1.94
0.0049366268427135564,0.9743460715248526,1.007166136539214,-0.9985351962702105,-1.0166875956041337,-1.98,-2.07,-1.9
0.0139470550613261,0.9908894791072284,1.026521850300819,-0.9946453890294202,-0.998909628727431,-1.97,-2.04,-1.89
0.011929256584783516,1.0011823963579545,1.011793420685156,-0.9954660540396583,-1.0015821878662212,-2.03,-2.16,-1.91
0.037871142772856276,1.0078017073250702,0.9676395848009094,-0.9908261560314607,-0.9594653513908227,-1.93,-2.01,-1.84
0.0011053063883912737,0.9870817065572971,0.978146766209661,-1.0078471642739282,-1.001872632884218,-2.05,-2.13,-1.97
