k,rho,nu,beta
0.4660959444401801,1.1667527063238068,1.0624431113082604,-0.6209761694883266
0.5694649434529648,0.9835785490810658,0.9014034484881052,-0.6805003572966638
0.4416397485209223,0.9353088732835737,0.9139393822997146,-0.6261977758389454
0.44495985342102423,0.9322701720174815,0.8674915354195284,-0.5637867439304072
0.3524072956218401,1.1942691578297289,0.981094330983391,-0.7447823461185524
0.4696842628498574,1.1731275717312335,0.9815576225845156,-0.7043846092831092
0.5693845829973379,0.9712923629213497,0.8941127288411238,-0.672175625123205
0.5216804264471068,0.7917624192368979,0.9877724940162771,-0.659669642289806
0.5060712455719092,0.8350408308714681,0.9947306022952166,-0.6895885939926145
0.5116716783800264,0.7744931402036612,0.9188999371862036,-0.7496945163710228
0.583927154202768,0.9095847880541593,0.8662319695524775,-0.6843877395688551
0.49531247310653087,1.0629861561274754,0.9319446376927145,-0.7032457929678368
0.2110542269567901,1.7103558581099751,1.0518827623446134,-0.5554546051062035
0.4421361141520171,1.2748532369699075,0.9805507140174858,-0.7410395868199424
0.4774925977328583,1.1380692207532763,0.9517048758767017,-0.7111605115825843
0.6505456598377128,0.817327504877,0.8529392014161372,-0.6098550428904795
0.5858998791312509,1.0582471719811462,0.8670063731966655,-0.6896735620653249
0.5255978647550653,0.8748428855370021,0.975335739466805,-0.7024349928405231
0.48567680064210245,0.9107581391462021,0.9049680545629322,-0.6863198663740298
0.5672538939117242,1.0902822281170197,0.9768483794009766,-0.6740941309901667
0.5134108976642353,1.1553503099537177,0.9648427666153272,-0.7308473730273348
0.5989552341202751,0.9112526883914339,0.9263827117908982,-0.627983624980235
0.5047269155451585,0.9254254890383182,0.9411394474838435,-0.6688024459118469
0.5265017103569787,1.2659720427782037,0.9055186889044277,-0.6420981655115413
0.4726034451100728,0.8192321259336373,0.8666941159128205,-0.7208940602027815
0.5298256431106223,0.7858907033240552,0.9330386482928947,-0.664361786617901
0.361432264561872,1.157655097356351,0.9849680686984131,-0.7761126625261102
0.4989331342664717,1.1621701010636527,0.9200108168615132,-0.4949939801706648
0.4711886455228123,0.9362367875005952,0.8167744399760286,-0.7820611450764282
0.5750334554834867,0.9445221513013727,0.9759540956948465,-0.5314582077698351
0.5186432628163566,0.7867770732347128,0.9702791818559,-0.6846770896116994
0.46784637800229684,0.8189216605576881,0.9260663516035089,-0.7166995594826858
0.4547379002168226,1.1888521679894444,0.8906999139274399,-0.6944460623817996
0.5239029868386421,0.8313792185344199,0.9030728560498017,-0.560676824430452
0.35688659609917617,1.085073135765445,0.9632534575715598,-0.6761827660525057
0.5467416277337784,0.8547713627719438,0.9138221402132938,-0.725150093821442
0.47921894769070333,1.0344325819708748,0.9864714957408283,-0.7610033146719597
0.5612689406956486,0.8553481451041954,0.902772189261782,-0.6856203677725281
0.5815891387152707,0.8442324286007192,0.8655991774914356,-0.6479532547900209
