k,rho,nu,beta
0.3784633325784908,0.8853066512600373,1.4877791648152656,-0.8656774666085196
0.5776741385020479,0.8432527978765171,0.9415881894416992,-0.8251289861653752
0.4981602876620256,0.9347657699306484,1.0273482102747493,-0.814083819037607
0.5349947456979772,0.90317941691684,1.07630750370297,-0.8431598231879764
0.5128270117174663,0.9174061703894659,1.3939920225362676,-0.7813190226887095
0.5770135674632155,0.883020166807234,0.9572798066158703,-0.824525904853955
0.6414964058122508,0.7555958077156504,0.6845760097304925,-0.823783005891387
0.38642128993637237,0.9402512401619811,1.1802333338950617,-0.9524353395831503
0.4014795569387628,0.9304850809601279,0.8456448591903276,-0.888058992693121
0.10744230392024201,1.0181689802495113,1.9743322424764544,-0.9103928621785882
0.4827317389871235,0.8690016884409167,0.7173484808545674,-0.8866809599625922
0.7238409981448295,0.7179163568854381,0.8989582108061419,-0.7550276829434116
0.7814632939699575,0.7334977027039388,1.01624755861259,-0.8166008992591645
0.6231091777210078,0.8051917019740961,0.7718806318361783,-0.8121504101127959
0.4777953775049537,0.9201812982659308,0.8860099810521416,-0.8459854996442451
0.6597945094297816,0.8142678181614975,1.2543638688448682,-0.8129086962630391
0.5433078360369474,0.8889024989303099,0.9762330972909529,-0.8469331769416326
0.5518227543501892,0.8770364729626963,0.9005645075189115,-0.8292812575957726
0.5825828371578101,0.835202653264323,1.095553065597934,-0.8091940992299436
0.5509926148961106,0.8203461081147555,0.622219318503529,-0.8428756008599145
0.7162782644984454,0.8368233589467934,0.6957196130222613,-0.7535561711790184
0.39390719235797866,0.9707037608119419,0.7821278736828217,-0.9258139656389215
0.6594200877080184,0.7574271385890772,0.9327304938920499,-0.7912441596334068
0.42630061923381746,0.9252960988917328,1.095733018402078,-0.905247198930294
0.5762245833818392,0.9159274657096901,0.9280577503984783,-0.8494516764913894
0.47229364269524576,0.9480667800016764,0.9148876431892394,-0.9045295255980976
0.6133977532044692,0.838958017079264,1.0546187565068026,-0.8540010421165544
0.6083510618264942,0.8498303209381994,1.188242608144136,-0.7830841046816457
-0.005495292018053252,0.8096613656646882,2.2518881266909343,-0.8240442321128958
0.3809644547989479,0.9519483934662575,1.9407621877133956,-0.8576507339618465
0.6366699281173469,0.8938889294040744,1.140407531055058,-0.8323637066990327
0.248148800873644,0.7644343823096699,2.056250839913302,-0.7782853541901961
0.5056167578740594,0.8332956098303123,1.2522832408725861,-0.8025378613292814
0.6244226029501881,0.8013342141195772,1.1569237975588904,-0.8045948962195255
0.5166878985439529,0.8698460146510192,0.9599736013270082,-0.8750659548954969
0.5139799996745312,0.8157526311432773,1.175234932597943,-0.8669902977364439
0.23464824797708006,0.9208319435605757,1.5671621998507688,-0.8776423215989148
0.5129844979089531,0.8559256344169616,1.5737917675075488,-0.8545768567800078
0.5318698999547948,0.7349362700809694,1.2334182838898153,-0.8174453387462188
0.6019372347281534,0.8501715321334166,0.8547329138192207,-0.846434134805823
0.5740998665292139,0.8205911551048056,0.8721317568213098,-0.8458478528926789
0.5339570000340738,0.817883424079086,0.678520101790696,-0.8489476267238482
0.5216202978745101,0.8792845179260765,0.6408595641435704,-0.8263471952027961
0.6045766430668112,0.8071966353656844,1.1050533110305916,-0.8177547314927103
0.4561178770225171,0.8429972720390605,0.7758569890552544,-0.8722750968876868
0.2578458263752633,0.7939881138491235,2.1438173039910784,-0.7528476244113183
0.6384138692761059,0.7606035162632904,0.946712157637447,-0.8483382655873071
0.4061080457396084,0.8369137440442175,1.4959348992861135,-0.8341330552283082
0.7210819446126211,0.8383280979176772,0.7887576409288547,-0.8493245163478264
0.4682896673411203,0.7723969730020334,1.1560885472199443,-0.8503193453527611
0.6130062612007442,0.7949014640496411,0.771268035096242,-0.8294673854387733
0.329652432122117,0.8389326962538628,1.549800001076228,-0.8582037645556476
0.4439776896775582,0.7700583454585189,1.8786926165487703,-0.7502213883320815
0.49738619707692705,0.8528359031724274,1.2252242439899212,-0.8302050246851012
0.42136372332057515,0.9944783120407951,1.1820345555371783,-0.8984049451269078
0.5086092405629362,0.8663875467871481,1.476865962564069,-0.7683005567759478
0.5060845822228406,0.8514655053687904,0.6707974780839363,-0.8942429047277719
0.6710811944804609,0.7927687881804144,1.0569778039001192,-0.7863963331198852
0.5072928488618209,0.8147124805415402,1.3750499783921288,-0.8140057770318752
0.6020738903569496,0.8903302336164344,0.8704328785153793,-0.8122727558235644
0.30809500681722146,1.0107758755499419,1.52471757207118,-0.9439304984709693
0.501374014002433,0.8799817390621301,0.9346636926882625,-0.860616170527092
0.6588632812318874,0.8028713691566485,1.3172480768898105,-0.7037035588348532
0.44963613343418934,0.7795959004278756,1.394389101749844,-0.7727196575571956
0.5802888180013742,0.8559287985566215,0.981320756154839,-0.8336169251528275
0.6166809821793526,0.8626489944573711,0.809906609530517,-0.7264781117684029
0.5657655620098057,0.8510674525268228,1.155859566400848,-0.8522000861603178
0.6218588842179554,0.8168062934461794,1.528167610240944,-0.8440793282799754
0.3890366374171329,0.9478128373636893,1.2724836427986403,-0.9051425394552249
0.43132134262761657,0.8916437238701574,1.5187691821333118,-0.8308627486687415
0.4877995621868393,0.8390026706090176,0.6139122826302527,-0.8791903368245023
0.4720740585538677,0.9295697215207822,1.466014782408679,-0.8985560961468118
0.5502657548421332,0.9384743041978376,1.1294789918089128,-0.8893132541829087
0.48287055685908353,0.7647892791846993,1.9094724795531093,-0.7319578618619419
0.5865408418344069,0.7844773695634785,0.6456581874427911,-0.8386343987022596
0.495122781861826,0.7277546442359973,1.572326985209713,-0.7793439258920437
0.48095620853497545,0.8953379621586703,0.8890289497568303,-0.8555745197729193
0.5914655234894405,0.881373258994463,0.917652014455346,-0.8858806297785586
0.6451181851817913,0.8824616254700319,0.9387247998468564,-0.8057430443992265
