k,rho,nu,beta
0.3803538430365995,1.4483874042210765,0.9482050440577287,-0.704275137130828
0.3598949632451172,1.232579678671366,0.9864060320918361,-0.7183374008172041
0.5187761110546018,1.079310523620675,0.8988118203696404,-0.7329445747452368
0.5789288529037714,0.9292163647093855,0.8581473190194656,-0.7010471914380165
0.5424607408480712,0.9896048488668016,0.8836556962989792,-0.6954687701022509
0.2277766477005699,1.41516260788178,1.0214382552262007,-0.809688025174731
0.6297419811864902,0.807061408180917,0.7952100832274407,-0.6178582942214785
0.32836555390534744,1.214400125263842,0.9942372752093117,-0.7791656918808268
0.3396349320132075,1.127527989850893,0.9794794170503551,-0.7497921069469687
0.553513154384536,0.9051311152502832,0.8289433661172443,-0.7521493339560597
0.3437984318585283,1.473375005714356,0.949785139398024,-0.7110291117077057
0.4737631352059165,1.1322158995331673,0.976732086825352,-0.6977738315552695
0.5383985556967935,1.1487236212856806,0.9142522136606428,-0.7064108247332275
0.33718940518185453,1.3983030205916704,0.9957956695099448,-0.7258818289845287
0.4437527277998262,1.1104366128789687,0.9197557185669224,-0.6596664105356191
0.5093292572314339,0.9478935950401799,0.8601362097667257,-0.7377184128820218
0.48033537414503635,0.8836482753802088,0.9650754579354182,-0.6920855450656466
0.4880891800524312,1.0476740151273625,0.8989871730092367,-0.625966061568989
0.41160816066392514,1.2525416887784913,0.8553856918685111,-0.6983638459271166
0.5881296815170702,0.8790904771480963,0.8804831864539286,-0.6916617032628671
0.6023386638363976,0.8052669855479689,0.7803556394668116,-0.6603171461113865
0.6257286005938835,0.9102772589314563,0.7821085909589132,-0.6368648781817123
0.4325084838304682,1.1413553844637727,0.9180827767817952,-0.7245179676330854
0.54802281907118,1.039401726048571,0.8834855978228094,-0.7050922989075894
0.43990995523213144,1.30122737083407,0.8861483071547378,-0.7140919645455701
0.2890319245357105,1.2898142954493883,1.0020281679847591,-0.797853768706641
0.3903508965725412,1.4875032540382505,0.9251381439976561,-0.7665305221866896
0.48005002562747406,1.1705928580675629,0.8998788437024521,-0.691390019929512
0.7079367802226997,0.973986429548899,0.679968200411467,-0.60953250259901
0.5075190407005629,0.8237322241462568,0.9733909274962116,-0.7010659605939492
0.49592436105641147,0.9478789032921864,0.904011831678167,-0.7077183034792903
0.262579608765259,1.3561407128346463,1.0005816366306852,-0.8485974364897373
0.48986709849940774,0.9396923568623872,0.996900735372275,-0.6951203437645945
0.4026906273230166,1.3167185190947535,0.9058363724413471,-0.6463960748024837
0.6376609647822039,1.031586178335244,0.858701289660117,-0.646678359205477
0.5520735866184315,0.8762828780682088,0.8755314560820256,-0.6790548551413329
0.5212690459088878,0.8733736147463805,0.8448195743632765,-0.7012647328568469
0.4434781348749782,1.2727795490241929,0.9131738012620216,-0.7036469722408616
0.4498764228923693,1.1768324997937853,0.9057920466782228,-0.7088181998780941
0.6313199821665939,0.9503307742175527,0.8371221898513156,-0.5937415834963827
0.5887356854167634,0.8605053889530583,0.9065916144350646,-0.6490932598075188
0.44641077820964475,1.196886552650497,0.9276239445034542,-0.7430072171577721
0.5240187179052512,1.089934734907247,0.9551371197320289,-0.7382189756485643
0.4398385595597626,1.1078573300313406,0.9017535258757383,-0.5994775737749418
0.6282624073939655,0.894347012156597,0.8542375008947016,-0.699601755919933
0.5731441887626026,0.8510888370276979,0.8467276760549334,-0.6594622205981234
0.4136004952002744,1.4613791565532415,0.899152374015568,-0.7679723820788732
0.5722299394622559,1.0056346262055857,0.8794388442469583,-0.6819456541393352
0.4544583526260839,1.0626747072768774,0.8651076585944192,-0.7152993526607424
0.48788508943514247,1.3020078039360028,0.856736264665352,-0.7420276699260429
0.5355726992182395,0.8696462117510783,0.883165805731487,-0.6747073795156021
0.6032585975492548,0.9561456031642992,0.8080645828262969,-0.6612608480345086
0.4766063634700179,1.0515006155974767,0.8705814170604134,-0.655264142542618
0.5869466486712278,0.9194562717055226,0.9163240984495293,-0.6283887864928849
