k,rho,nu,beta
0.6039317846319623,0.8259478454237339,0.708603990041589,-0.7337045255942084
0.6156041401661988,0.8205446399510397,1.0304034802463633,-0.7261488767286608
0.5051904446609248,0.8152373663453978,0.9776117624120092,-0.6552343031954923
0.5232042176846421,0.850366867082029,1.082677399117496,-0.7373818212690653
0.5358886096171953,0.8600147539475603,1.1174098945294009,-0.7303578839168786
0.7004386783175587,0.8061857853001044,0.7702369935290947,-0.7292089003294953
0.5195005730310053,0.8940098825713507,1.0049369583698406,-0.7016368105276383
0.517088710418786,0.9139864371065889,1.0324141430004643,-0.6614176897395337
0.3679675712724149,0.9369798488306942,1.4924067798089355,-0.7425457804380846
0.4338870264976235,0.919029494536445,1.05798605269342,-0.6603128638056908
0.24516460061468415,1.0421671581670957,1.3256098199945865,-0.697067679406804
0.3964344698156578,0.9991944013484312,1.2648243945729079,-0.7652981983942581
0.46762522518782457,0.8770066067777813,1.2928008344672999,-0.6948101466032495
0.5345867967216237,0.8870540430263717,1.0250739126802892,-0.6694305604553193
0.5487880738700074,0.8230483949370028,0.9528958993534624,-0.6562396950014111
0.511948479688414,0.8859465784049703,1.3015898066426717,-0.6289364679883815
0.47936476361176095,0.9093507371832846,1.016256462124986,-0.6623064515413795
0.6148610491626836,0.7722695516494142,0.9238056867708317,-0.7345336629209429
0.5081933716651748,0.9014217229107043,1.0722833310221582,-0.6914696520537019
0.5498257917886511,0.8726906004604941,1.1234979546920358,-0.7105211818981196
0.5692299830112821,0.8512698684054724,0.9593432246534727,-0.7435101967814007
0.37959311420572484,0.9676655562281848,1.0846583266589371,-0.7564263035870253
0.3737977373262342,0.925596796098348,1.3000793949566338,-0.6663380161919957
0.5042583203437028,0.942685997224959,0.8060214969035362,-0.7826464438725854
0.6000643394583529,0.8362687680924199,1.0119407131956832,-0.7029803295064214
0.43350367228956854,0.975245661070189,1.0039009304623072,-0.708016652505463
0.6319537185812585,0.8184594117524908,0.8132528858170631,-0.6167959884318813
0.5848684643867688,0.9252640261235192,0.8009205667821482,-0.6801823213560667
0.6051397815688795,0.8504968605286843,0.8771797008073164,-0.713623902058034
0.4420839119004094,0.909997431452698,1.3481109526057613,-0.7383153793208033
0.5487215192570161,0.8573172232553068,0.9483595165400016,-0.6645556436495205
0.4662588129101606,0.9334876674185169,1.3481363070833212,-0.6098338035837776
0.5602230587964284,0.8907099953842412,0.8569092103052507,-0.667128214190949
0.5169173406764372,0.8368522042643782,1.081830103351232,-0.7648136258213551
0.7010979999358666,0.7716448309207737,0.8784940771711667,-0.6805953247289741
0.47112468798418783,0.9037634068765211,0.97700885854814,-0.7302732902816116
0.4666395805045642,0.9995469517000464,0.8079817711129572,-0.6963313134546155
0.4834472393828308,0.900941034462235,1.2292874337968396,-0.6808570173451161
0.5745899892452593,0.8861812336809117,0.8319481501301602,-0.6986489440087089
0.576758685239031,0.8730227141265247,1.0645551080176054,-0.6925922671093212
0.474777410131264,0.9462183903451292,1.0659449661295348,-0.6884376905700522
0.502246532183654,0.8759724957043257,1.0857727668507329,-0.6607610803326945
0.4746279610877574,0.9473331658483181,1.0500637631915823,-0.7686671552770236
0.5808876956803766,0.7804157294299209,1.157207745942892,-0.6751847299704775
0.4707516906081862,0.9425882058940995,1.2063126121495986,-0.7397518965218671
0.5537327262289135,0.8754908778444377,1.1771516369202661,-0.7118165365391466
0.3887397523869238,0.9195072828224187,1.4448566070795321,-0.7224038241946145
0.39499276417264895,0.9684185630147191,1.2206577583784821,-0.7183796318517285
0.5460076655897992,0.8550849043156616,1.0632233601368246,-0.7330375739127505
0.5935644676566907,0.8183317462350209,0.9586505174935802,-0.6960730479682002
0.5505243268416626,0.8777623507240946,0.9869976119728229,-0.6949536645135255
0.242559002599123,1.04122172053225,1.3721240582722452,-0.8033041387733642
0.6347191562188917,0.7781161414153078,0.8153713280133927,-0.6215334284428755
0.3480849027433922,0.9668560343732068,1.1777391226743088,-0.7752865067284698
0.31374906606145947,0.9959789238911931,1.153974346666108,-0.7575954443493402
0.5325153174990256,0.850574524069723,0.9439212691086443,-0.7514561254366708
0.34119185503080773,0.9622044610669811,1.4558403086363931,-0.7174285205999463
0.4891096708244435,0.9452261799452004,1.1253158603124966,-0.7023896698612385
0.5608824220429034,0.8943527503281126,1.1318266764571985,-0.7205629410259738
0.3595563782201611,0.9984795294817204,1.380115198953224,-0.7183958013944871
0.4342752550458424,0.9055782164971182,1.156428830040011,-0.6697559400022546
0.4689044417103957,0.873195233073824,1.0096994056858937,-0.7351763404270506
0.49367230302711756,0.9565153726429219,0.8778592984726561,-0.6875696005161177
0.4816540995537265,0.9094450718434428,1.0844830709686342,-0.6141746932938195
0.3732233039022788,0.8709078195280682,1.2914219903546509,-0.7111434404816583
0.5960618902187799,0.8629461199988483,0.861654750938025,-0.6850935503315851
0.6107741222139715,0.7509910042856928,0.7649687418161945,-0.6731143313370983
0.6058521902870235,0.8146236037297865,0.888018147590807,-0.6309224038710074
0.39137800562453146,0.9349944671341317,1.1927464507451522,-0.7347223452080449
0.5060533535717272,0.8897385517722618,1.0865352608565293,-0.7124753317305866
0.43730523327705006,0.8304137481682042,1.3211379418855032,-0.7224269859599204
0.2825397168866931,1.0276660478613888,1.291605335978651,-0.802882693330468
0.3761976208865407,0.9209589411714948,1.5235742687422946,-0.7585537863440266
0.4707939623420666,0.8933742604777951,1.179329275485084,-0.6815233974159653
0.7132787068634002,0.7226195082403579,0.9043430229648372,-0.6144723261483293
0.5034144092021947,0.929657447186165,0.8824169104540629,-0.7006985911068065
0.47647053507063686,0.9409830778238867,0.9445767943581952,-0.7045241257093081
0.24436339947784236,1.0361198625139967,1.3789433264014943,-0.8524837942922008
0.5015367892185429,0.9750646216387989,0.9250168669435331,-0.6943515632964288
0.418134274475979,0.9144725675872228,1.27554177083154,-0.6281126153899753
0.6399165667551794,0.8893680475212031,0.9990938926693766,-0.64761611102645
0.5605399045247388,0.880073033047538,0.8309112711766315,-0.6804263233045448
0.5161537900473566,0.8776046131073937,0.8503934821024817,-0.7011714235021468
0.4334079313448943,0.881795658808191,1.2612395649238943,-0.7106642195858354
0.41258404147629135,0.9735394958701773,1.2253049306525665,-0.7105504893677703
0.6577833906320438,0.8311704076829869,0.955280733485666,-0.5913469580762782
0.5986493888955529,0.8878995379546042,0.8691215237230319,-0.6556706133381413
0.43317955457601065,0.9605208820601745,1.1797348950517863,-0.7445790255421362
0.50417800954166,0.9273015263513218,1.1226010176684054,-0.7388673658404494
0.42964402736408736,0.925152601918707,1.1162473897935816,-0.5971597102768557
0.5958889881277118,0.8666184530147167,0.9312559068167008,-0.699075126860294
0.5754649472141496,0.8523716191611324,0.8786278403303243,-0.6565206365733237
0.4285625637251294,0.8902962254416121,1.4301208632842255,-0.7708032316775941
0.5619389052356981,0.8600647010992307,1.0456238055671476,-0.6770341347385476
0.4729063215021124,0.860802778641208,1.0390010462552999,-0.7145405526419233
0.4889925212311608,0.8676431775863758,1.2915705745215185,-0.7357681996442528
0.5473227086590704,0.8617894538582479,0.8934531246902963,-0.6744654375266378
0.6189433098278164,0.8536696793968513,0.9301220479388006,-0.646435976714774
0.4650203332762516,0.8585187537399979,1.0852177799281106,-0.6558481045524266
0.5930184492983792,0.8944412869859636,0.9227987030912201,-0.6275981061216156
